DeviceSerial;Name1;Name2;DevicePositionID;StatusID;ExternalRef
8109003;HIBBERDENE MALL;ABPSH13472D;1;4;13472D
8108983;MOODLEY'S SPAR;ABDBN11249D;1;4;11249D
8108923;ORIBI PLAZA;ABPSH8732D;1;4;8732D
8109047;SAVE RITE PENNINGTON;ABDBN11091D;1;4;11091D
8109073;PORT SHEPSTONE BRANCH 1;ABPSH8386D;1;4;8386D
8108925;SASOL PORT SHEPSTONE;ABPSH90756D;1;4;90756D
8111571;SASOL UMZINTO;ABDBN11042D;1;4;11042D
8109025;SCOTTBURGH MALL;ABDBN9998D;1;4;9998D
8109018;SCOTTBURGH REMOTE;ABDBN8483D;1;4;8483D
8109021;SHELL ORIBI TOLL;ABPSH9838D;1;4;9838D
8109000;SUPERSPAR SILINDA;ABNEL91451D;1;4;91451D
8108364;TOTAL SOUTH PORT;ABPSH12187D;1;4;12187D
8109282;SASOL MALELANE;ABNEL90223D;1;4;90223D
8108943;SCOTTBURGH BRANCH 1;ABDBN91341D;1;4;91341D
8108941;TSB MALELANE;ABNEL9577D;1;4;9577D
8109290;MALELANE INKWAZI 2;ABNEL11054D;1;4;11054D
8109130;CALTEX MALELANE;ABNEL11638D;1;4;11638D
8109002;CHECKOUT MARGATE;ABPSH12660D;1;4;12660D
8109277;LOWS CREEK;ABNEL12467D;1;4;12467D
8108927;COSY BILTONG SHELLY BEACH;ABPSH9573D;1;4;9573D
8109296;EMKHATSINI STATION;ABNEL1328D;1;4;1328D
8109068;ENGEN BATES CONVIENIENCE;ABPSH90376D;1;4;90376D
8108971;KABOKWENI PLAZA 3;ABNEL90024D;1;4;90024D
8109023;IZINGOLWENI BOXER;ABPSH12298D;1;4;12298D
8108970;AGRICULTURE COLLEGE;ABNEL90670D;1;4;90670D
8109280;EMNOTWENI CASINO 2;ABNEL90926D;1;4;90926D
8109275;MATSULU CENTRE;ABNEL91050D;1;4;91050D
8108734;MANABA SPAR;ABPSH10133D;1;4;10133D
8109125;P&P MARGATE;ABPSH8842D;1;4;8842D
8109144;RHINO TOTAL;ABPSH9473D;1;4;9473D
8109022;SHELLY BEACH SOUTH MALL;ABPSH12170D;1;4;12170D
8108732;TOTAL PORT SHEPSTONE;ABPSH13615D;1;4;13615D
8108736;WILD COAST SUN CASINO;ABPSH12614D;1;4;12614D
8109299;P&P NEWCASTLE 1;ABNCS9297D;1;4;9297D
8109298;PIONEER PARK;ABNCS8843D;1;4;8843D
8104289;SHOPRITE MATATIELE;PSHQ458;2;4;Q458
8101993;SHOPRITE MATATIELE;PSHQ458D;1;4;Q458D
8104313;BOXER BIZANA;PSHH161;2;4;H161
8111196;BOXER MANGUZI CITY;RCBJ327;2;4;J327
8110220;BOXER MANGUZI CITY;RCBJ327D;1;4;J327D
8091134;BOXER MANGUZI;RCBCL44;2;4;CL44
8115592;BOXER MANGUZI;RCBCL44D;1;4;CL44D
8093059;JUNK SHOP PONGOLA;RCBDC23;2;4;DC23
8093066;JUNK SHOP PONGOLA;RCBDC23D;1;4;DC23D
7466586;MKUSE BOXER;RCBCV98;2;4;CV98
8108475;MKUSE BOXER;RCBCV98D;1;4;CV98D
7541047;BOXER HLUHLUWE;RCBD644;2;4;D644
8104282;BOXER UMZIMKULU;PMBCV09;2;4;CV09
8090973;SPAR MELMOTH;RCBC837;2;4;C837
8113222;BOXER MELMOTH;RCB9118;2;4;9118
8113594;BOXER MELMOTH;RCB9118D;1;4;9118D
7466592;ESHOWE MALL;RCBY571;2;4;Y571
7466593;ESHOWE MALL;RCBY571D;1;4;Y571D
8109017;BOXER ESHOWE;RCBX667;2;4;X667
8100609;BOXER ESHOWE;RCBX667D;1;4;X667D
8103243;PNP MATATIELE;PSHGL92;2;4;GL92
8102628;PNP MATATIELE;PSHGL92D;1;4;GL92D
8101847;GINGINDLUVO;RCBGW07;2;4;GW07
8096811;GINGINDLUVO;RCBGW07D;1;4;GW07D
8103256;SHOPRITE KOKSTAD;PSHR523;2;4;R523
8113058;SHOPRITE KOKSTAD;PSHR523D;1;4;R523D
8113105;SPAR UMZIMKHULU;PMBB485;2;4;B485
8099213;SPAR UMZIMKHULU;PMBB485D;1;4;B485D
8096794;SASOL ISITHEBE;RCBGM37;2;4;GM37
8100017;SASOL ISITHEBE;RCBGM37D;1;4;GM37D
8108750;RAMSGATE SPAR;ABPSH11453D;1;4;11453D
8110368;MANDENI PLAZA;RCBM187;2;4;M187
8111385;MANDENI PLAZA;RCBM187D;1;4;M187D
8111331;BOXER JOZINI;RCBF186;2;4;F186
8111330;BOXER JOZINI;RCBF186D;1;4;F186D
8102470;SAVERITE PORT SHEPSTONE;PSHW495;2;4;W495
8090957;BOXER NKANDLA;RCBZ218;2;4;Z218
8110356;HIBICUS HOSPITAL;PSHQ523;2;4;Q523
8109069;KING SENZANGAKHONA;RCBT030;2;4;T030
8104508;KING SENZANGAKHONA;RCBT030D;1;4;T030D
8093446;P & P ULUNDI;RCBM051;2;4;M051
8095659;P & P ULUNDI;RCBM051D;1;4;M051D
8103145;SUPER SPAR PORT SHEPSTONE;PSHS894;2;4;S894
7541001;BOXER ULUNDI;RCBD104;2;4;D104
7540955;BOXER ULUNDI;RCBD104D;1;4;D104D
8101160;RHINO KOKSTAD;PSHB382;2;4;B382
8113852;RHINO KOKSTAD;PSHB382D;1;4;B382D
7541011;BOXER SUPERMARKET MATATIELE;PSHBP64;2;4;BP64
8099068;EZULWENI MALL ULUNDI;RCBGW09;2;4;GW09
8099077;EZULWENI MALL ULUNDI;RCBGW09D;1;4;GW09D
8102732;LUSIKISIKI PLAZA;MTH22136;2;4;22136
8102730;LUSIKISIKI PLAZA;MTH22136D;1;4;22136D
8102137;BOXER RICHARDS BAY;RCBGL86;2;4;GL86
8095991;BOXER MOUNT FRERE;MTHGG38;2;4;GG38
8101946;BOXER NTABANKULU;MTHDC77;2;4;DC77
8093227;BOXER NTABANKULU;MTHDC77D;1;4;DC77D
8114446;BOXER PORT ST JOHNS;MTHCS43;2;4;CS43
8114414;BOXER PORT ST JOHNS;MTHCS43D;1;4;CS43D
7541046;BOXER EMPANGENI;RCBV419;2;4;V419
8102794;BOXER MARKET;RCBFZ20;2;4;FZ20
8100659;BOXER ELUKWATINI;NELFH23;2;4;FH23
8100595;BOXER ELUKWATINI;NELFH23D;1;4;FH23D
8102410;ENGEN LYDENBURG;NEL6186015;2;4;6186015
7541050;BOXER KAMAQHEKEZQA;NEL6821;2;4;6821
7541099;BOXER KAMAQHEKEZQA;NEL6821D;1;4;6821D
8106890;INKWAZI SHOPPING CENTRE;NEL6186185;2;4;6186185
8100642;INKWAZI SHOPPING CENTRE;NEL6186185D;1;4;6186185D
8101241;BOXER THULAMAHASHE;NELCT73;2;4;CT73
8111379;BOXER BUSHBUCKRIDGE;NELS765;2;4;S765
8114334;ARCORNHOEK OFFSITE;NELBR98;2;4;BR98
8100602;ARCORNHOEK OFFSITE;NELBR98D;1;4;BR98D
8106897;SPAR CENTRE ACORNHOEK;NEL6186182;2;4;6186182
8106974;SPAR CENTRE ACORNHOEK;NEL6186182D;1;4;6186182D
8102293;THE HEADS;NELR295;2;4;R295
8100626;THE HEADS;NELR295D;1;4;R295D
8102854;LYDENBURG DOWN TOWN;NELDW97;2;4;DW97
8102122;LYDENBURG DOWN TOWN;NELDW97D;1;4;DW97D
8097279;LYDENBURG JOCK;NELR706;2;4;R706
8098323;LYDENBURG JOCK;NELR706D;1;4;R706D
8100093;BOXER NELSPRUIT;NELCS40;2;4;CS40
8106893;SPAR GRASKOP;NEL6186188D;1;4;6186188D
8093312;THE HEADS LYDENSBURG;NEL6186181;2;4;6186181
8093009;THE HEADS LYDENSBURG;NEL6186181D;1;4;6186181D
8109388;KLC'S LIQUOR STORE;ABPE12094;2;4;12094
8108603;KLC'S LIQUOR STORE;ABPE12094D;1;4;12094D
8108479;SHOPRITE WELKOM 1;ABWKM90431D;1;5;90431D
8108375;MR MEAT 1;ABWKM8493D;1;4;8493D
8108352;CHECKERS WELKOM;ABWKM10495D;1;4;10495D
8108384;GOLDFIELDS MALL;ABWKM12754D;1;4;12754D
8108446;QUEENSTOWN TAVERN;ESLN502;2;4;N502
8097452;QUEENSTOWN TAVERN;ESLN502D;1;4;N502D
8108376;SHOPRITE THABONG 1;ABWKM8744D;1;4;8744D
8108478;BRONVILLE COMPLEX;ABWKM91329D;1;4;91329D
8113176;ELLIOT;MTHP112;2;4;P112
8109400;ELLIOT;MTHP112D;1;4;P112D
8108476;ELLIOT;MTHP112D.;1;4;P112D.
8108351;ENGEN AUTOLAND;ABWKM10975D;1;4;10975D
8109330;SASOL SWARTBOS;ABWIT11637D;1;4;11637D
8109335;SASOL GRASNEYER;ABWIT90273D;1;4;90273D
8109337;BLINKPAN;ABWIT8492D;1;4;8492D
8109338;MAYIBUYE STATION 2;ABWIT8650D;1;4;8650D
8109332;SHELL MIDELBURG EAST;ABWIT10762D;1;4;10762D
8109328;SHELL MIDDELBURG WEST;ABWIT11887D;1;4;11887D
8109340;SASOL GORDON ROAD;ABWIT11974D;1;4;11974D
8108480;MIDCENTRAL 3;ABWIT8160D;1;4;8160D
8108576;SPAR KANONKOP 1;ABWIT9332D;1;4;9332D
8109062;STEVE TSWETE COUNCIL;ABWIT10209D;1;4;10209D
8109324;MHLUZI MALL 1;ABWIT11627D;1;4;11627D
8109329;ENGEN MIDDELBURG SERVICE STATION;ABWIT12462D;1;4;12462D
8109325;SASOL MHLUZI;ABWIT13030D;1;4;13030D
8109066;ENGEN NICTRU 1;ABWIT13153D;1;4;13153D
8109122;P&P KLIPFONTEIN 1;ABWIT9207D;1;4;9207D
8109304;TOTAL PLAZA 2;ABWIT10262D;1;4;10262D
8109303;SHOPRITE CENTRE 1;ABWIT10848D;1;4;10848D
8109309;SPAR BRONKHORSTSPRUIT;ABWIT10917D;1;4;10917D
8109315;P&P BRONKHORSTSPRUIT;ABWIT12509D;1;4;12509D
8109310;VLEISMARK FOOD HYPER;ABWIT91081D;1;4;91081D
8109311;SASOL WITBANK;ABWIT12596D;1;4;12596D
8110332;BAFOKENG NORTH;UBRTB90302;2;4;90302
8110167;BAFOKENG NORTH;UBRTB90302D;1;4;90302D
8096348;RE A HOLA SCORE BOTSHABELO;BFN8416D;1;4;8416D
8109995;QUMBU;UBMTH94001;2;4;94001
8109839;QUMBU;UBMTH94001D;1;4;94001D
8103614;LECHABILE SERVICE STATION;ABBFN12058D;1;4;12058D
8108638;DICHABA CASH STORE;ABBFN13974D;1;4;13974D
8102066;KNYSNA MALL;GEOC797;2;4;C797
8102019;KNYSNA MALL;GEOC797D;1;4;C797D
8114355;KWANOKUTHULA;GEOBD87;2;4;BD87
8114382;KWANOKUTHULA;GEOBD87D;1;4;BD87D
8102864;MARKET SQUARE;GEODC10;2;4;DC10
8111346;MARKET SQUARE;GEODC10D;1;4;DC10D
8102055;MARKET SQUARE;GEODC10DOLD;1;4;DC10DOLD
8114230;TOUSRANTEN HOEKWILL;GEOFT65;2;4;FT65
8113108;TOUSRANTEN HOEKWILL;GEOFT65D;1;4;FT65D
8114370;U SAVE SEDGEFIELD;GEOFY47;2;4;FY47
8114372;U SAVE SEDGEFIELD;GEOFY47D;1;4;FY47D
8102081;KOOP EN LOOP;GEOGN26;2;4;GN26
8102071;KOOP EN LOOP;GEOGN26D;1;4;GN26D
8102835;SHELL RIPTIDE;GEOGZ88;2;4;GZ88
8102516;SHELL RIPTIDE;GEOGZ88D;1;4;GZ88D
8102821;SEDGEFIELD;GEOK654;2;4;K654
8103010;SEDGEFIELD;GEOK654D;1;4;K654D
8102880;THUSONG;GEON544;2;4;N544
8102871;THUSONG;GEON544D;1;4;N544D
8102838;MILKWOOD;GEOP631;2;4;P631
8102510;MILKWOOD;GEOP631D;1;4;P631D
8102501;WOODMILL KNYSNA;GEOS632;2;4;S632
8102598;WOODMILL KNYSNA;GEOS632D;1;4;S632D
8114339;YIZANE PLETTENBERGBAY;GEOW183;2;4;W183
8114338;YIZANE PLETTENBERGBAY;GEOW183D;1;4;W183D
8098540;CALTEX WILDERNESS;GEOX839;2;4;X839
8100500;CALTEX WILDERNESS;GEOX839D;1;4;X839D
8102039;DEYSELDORP;GEOY416;2;4;Y416
8108303;DEYSELDORP;GEOY416D;1;4;Y416D
8102375;CALTEX KNYSNA;GEOZ293;2;4;Z293
8102780;CALTEX KNYSNA;GEOZ293D;1;4;Z293D
8103002;QUEENS MALL;GEOZ949;2;4;Z949
8102862;QUEENS MALL;GEOZ949D;1;4;Z949D
8091461;THEMBELETHU SQUARE;GEO7597114;2;4;7597114
8090721;THEMBELETHU SQUARE;GEO7597114D;1;4;7597114D
8104285;CALTEX GEORGE;GEO7597245;2;4;7597245
8102572;CALTEX GEORGE;GEO7597245D;1;4;7597245D
8108460;HEATHER PARK;GEO7597193;2;4;7597193
8103245;HEATHER PARK;GEO7597193D;1;4;7597193D
8093222;TOTAL SANDKRAAL INDUSTRIAL;GEO7597256;2;4;7597256
8091656;TOTAL PASCALSDORP;GEO7597233;2;4;7597233
7541025;TOTAL PASCALSDORP;GEO7597233D;1;4;7597233D
8111335;KWANONQABA MALL;GEO7597125;2;4;7597125
8104099;KWANONQABA MALL;GEO7597125D;1;4;7597125D
8091408;HEIDERLAND AUTO;GEO07597007;2;4;07597007
8091466;HEIDERLAND AUTO;GEO07597007D;1;4;07597007D
8093872;QUEENS MALL;GEO07597234;2;4;07597234
8103684;QUEENS MALL;GEO07597234D;1;4;07597234D
8111514;THE MARKET;GEO7597134;2;4;7597134
8111347;THE MARKET;GEO7597134D;1;4;7597134D
8090739;CALTEX DE'ALMEIDA;GEO7597239;2;4;7597239
8091427;CALTEX DE'ALMEIDA;GEO7597239D;1;4;7597239D
8107089;KNYSNA MALL;GEO7597246;2;4;7597246
8095099;KNYSNA MALL;GEO7597246D;1;4;7597246D
8091410;GARDEN ROUTE CASINO;GEO7597153;2;4;7597153
8091646;GARDEN ROUTE CASINO;GEO7597153D;1;4;7597153D
8107000;PANCAKE TEAROOM;GEO7597163;2;4;7597163
8107013;PANCAKE TEAROOM;GEO7597163D;1;4;7597163D
7466577;WOODMILL LANE;GEO7597225;2;4;7597225
8100877;WOODMILL LANE;GEO7597225D;1;4;7597225D
8100628;ST GEORGE SQUARE SPAR;GEO7597166;2;4;7597166
8091432;ST GEORGE SQUARE SPAR;GEO7597166D;1;4;7597166D
8102143;BRIGHTON PETROLEUM;GEO7597243;2;4;7597243
8104283;BRIGHTON PETROLEUM;GEO7597243D;1;4;7597243D
8104240;BRIGHTON PETROLEUM;GEO7597244;2;4;7597244
8109191;BRIGHTON PETROLEUM;GEO8109191;2;4;8109191
8091425;BAYVIEW CENTRE;GEO07597195;2;4;07597195
8091467;BAYVIEW CENTRE;GEO07597195D;1;4;07597195D
8109584;SPAR SECUNDA;WITBK27;2;4;BK27
8111465;SPAR SECUNDA;WITBK27D;1;4;BK27D
8102279;SIYABUSWA MALL REMOTE 1;WITDS67;2;4;DS67
8102123;SIYABUSWA MALL REMOTE 1;WITDS67D;1;4;DS67D
8113920;SIYABUSWA MALL REMOTE 1;WITDS67D(NEW);1;4;DS67D(NEW)
8113777;CROSS ROAD;WITCH96;2;4;CH96
7326175;CROSS ROAD;WITCH96D;1;4;CH96D
8097939;MOLOTO BIG TREE;WITQ759;2;4;Q759
8100578;MOLOTO BIG TREE;WITQ759D;1;4;Q759D
8100566;P&P BRONKHORSTSPRUIT;WITGB98;2;4;GB98
8100604;P&P BRONKHORSTSPRUIT;WITGB98D;1;4;GB98D
8101820;BOXER PIET RETIEF;NCSB351;2;4;B351
8108291;BOXER PIET RETIEF;NCSB351D;1;4;B351D
8100567;ENGEN PITSTOP;NCS2261;2;4;2261
8100573;ENGEN PITSTOP;NCS2261D;1;4;2261D
8100572;OAKS SHOPPING CENTRE;NCSB637;2;4;B637
8100568;OAKS SHOPPING CENTRE;NCSB637D;1;4;B637D
7541071;P&P ERMELO;NCSN578;2;4;N578
7541058;P&P ERMELO;NCSN578D;1;4;N578D
8103046;SPAR BELFAST;WITFZ63;2;4;FZ63
8102185;SPAR BELFAST;WITFZ63D;1;4;FZ63D
7541028;AVELING CONVENIENCE CENTRE;NCSZ758;2;4;Z758
7541018;AVELING CONVENIENCE CENTRE;NCSZ758D;1;4;Z758D
8097464;BP AUTOHOUSE;NCSL206;2;4;L206
8097311;BP AUTOHOUSE;NCSL206D;1;4;L206D
8100745;AMAJUBA;NCSDM48;2;4;DM48
8100574;AMAJUBA;NCSDM48D;1;4;DM48D
8093304;TOTAL VOLKSRUST;NCSGZ66;2;4;GZ66
8093300;TOTAL VOLKSRUST;NCSGZ66D;1;4;GZ66D
8111328;SPAR CAROLINA;WITX727;2;4;X727
8102300;SPAR CAROLINA;WITX727D;1;4;X727D
8100634;EMBALENHLE PLAZA;WIT6136;2;4;6136
8100647;EMBALENHLE PLAZA;WIT6136D;1;4;6136D
8104042;EMBALENHLE PLAZA;WIT7266;2;4;7266
8100649;P&P SECUNDA;WITB093;2;4;B093
8100650;P&P SECUNDA;WITB093D;1;4;B093D
8100587;CHECKERS SECUNDA;WITY843;2;4;Y843
8100589;CHECKERS SECUNDA;WITY843D;1;4;Y843D
8106975;TEKSA MOTORS;WITX263;2;4;X263
8100641;TEKSA MOTORS;WITX263D;1;4;X263D
8106987;ROBERTSON ROUTE 62;CPT7597155;2;4;7597155
8107045;ROBERTSON ROUTE 62;CPT7597155D;1;4;7597155D
8107038;LAINGSBURG;CPT7597187;2;4;7597187
8106973;LAINGSBURG;CPT7597187D;1;4;7597187D
8092935;P&P RIEBEECK KASTEEL;CPT7597202;2;4;7597202
8092937;P&P RIEBEECK KASTEEL;CPT7597202D;1;4;7597202D
8106982;MYKONOS CASINO;CPT7597221;2;4;7597221
8106988;MYKONOS CASINO;CPT7597221D;1;4;7597221D
8107047;WESKUS HARDWARE;CPT7597160;2;4;7597160
8106986;WESKUS HARDWARE;CPT7597160D;1;4;7597160D
8106989;WEST COAST MALL;CPT7597223;2;4;7597223
8107050;WEST COAST MALL;CPT7597223D;1;4;7597223D
8108718;DARLING MOTORS;CPT07597011;2;4;07597011
8108729;DARLING MOTORS;CPT07597011D;1;4;07597011D
8100100;SHELL LEEU GAMKA;GEO7597211;2;4;7597211
8096393;SHELL LEEU GAMKA;GEO7597211D;1;4;7597211D
8098253;SHELL ULTRA PLETT;GEO7597238;2;4;7597238
8091413;SHELL ULTRA PLETT;GEO7597238D;1;4;7597238D
8111578;SHELL VOORBAAI;GEO7597197;2;4;7597197
8106220;SHELL VOORBAAI;GEO7597197D;1;4;7597197D
8111387;BLANCO SUPERRETTE;GEO07597014;2;4;07597014
8106219;BLANCO SUPERRETTE;GEO07597014D;1;4;07597014D
8106972;DE DEKKE;GEO7597301;2;4;7597301
8107055;DE DEKKE;GEO7597301D;1;4;7597301D
8097396;EDEN MEANDER 2;GEO7597219;2;4;7597219
8096833;EDEN MEANDER 2;GEO7597219D;1;4;7597219D
8100419;ENGEN N2 PLETT;GEO7597228;2;4;7597228
8108619;ENGEN N2 PLETT;GEO7597228D;1;4;O7597228D
8104263;BOXER PINETOWN 1;WMGJ39;2;4;GJ39
8110349;KWAMNYANDU BRANCH;UBDBN11178;2;4;11178
8104097;KWAMNYANDU BRANCH;UBDBN11178D;1;4;11178D
8103921;BOXER DASSHOEK;DBNFS97;2;4;FS97
8103862;TAKE N PAY WESTCLIFF;DBNDW91;2;4;DW91
8103857;BOXER ISIPINGO;WMGS84;2;4;GS84
8102216;BOXER CLAREMONT 1;DBNFZ23;2;4;FZ23
8103697;BOXER KWAMAYENDU;WMGM51;2;4;GM51
8113106;DURBAN 320 PIXLEY;UBDBN12948;2;4;12948
8111136;DURBAN 320 PIXLEY;UBDBN12948D;1;4;12948D
8111070;OCEANS MALL;ABDBN9031D;1;4;9031D
8101827;CAMBRIDGE ISIPINGO;WMGW70;2;4;GW70
8097164;CAMBRIDGE ISIPINGO 2;WMGW74;2;4;GW74
8104672;BOXER PUNCH CLAREMONT 2;WMD672;2;4;D672
7541078;SPAR SANDY CENTER;WMZ908;2;4;Z908
7541007;SPAR HATTONS;DBNF875;2;4;F875
8113102;BOXER NDWEDWE;WMDD25;2;4;DD25
8113095;BOXER NDWEDWE;WMDD25D;1;4;D25D
8108463;PAUL KRUGER STREET;ABPTA8108D;1;4;8108D
8108396;SCHOEMAN STREET 1;ABPTA9011D;1;4;9011D
8108379;KIT KAT 1;ABPTA9138D;1;4;9138D
8108455;CENTRAL PRISON;ABPTA9310D;1;4;9310D
8108368;ARMY HQ;ABPTA9518D;1;4;9518D
8108380;MEDFORUM;ABPTA9742D;1;4;9742D
8108381;PRETORIA BRANCH 1;ABPTA10190D;1;4;10190D
8108330;THE TRAMSHED 1;ABPTA10229D;1;4;10229D
8108470;TUT ART CAMPUS;ABPTA11089D;1;4;11089D
8108365;SHELL SALVOKOP;ABPTA12199D;1;4;12199D
8108329;ENGEN WEST STATION;ABPTA90449D;1;4;90449D
8108454;SASOL WESTAR;ABPTA91053D;1;4;91053D
8108366;WOODHILL;ABPTA8004D;1;4;8004D
8108445;BP ATTERBURY VALUE;ABPTA8186D;1;4;8186D
8108367;WATERGLEN S/C;ABPTA8216D;1;4;8216D
8109189;GLEN VILLAGE;ABPTA8718D;1;4;8718D
8109188;SILVERWATER CROSSING;ABPTA9475D;1;4;9475D
8108344;MORELETA SQ 2;ABPTA10072D;1;4;10072D
8110314;WIERDA VILLAGE 1;ABPTA8404D;1;4;8404D
8110291;SPAR THE REEDS 2;ABMID8435D;1;4;8435D
8110302;MALL @ REDS REMOTE 1;ABPTA8648D;1;4;8648D
8110301;FOREST HILL BRANCH 3;ABPTA8676D;1;4;8676D
8110284;SUPERMARKET ERASMIA;ABPTA10651D;1;4;10651D
8110225;SAFI CENTRE 1;ABPTA10766D;1;4;10766D
8110300;SASOL ROOIHUISKRAAL;ABPTA12064D;1;4;12064D
8110240;ENGEN KERKSTRAAT WES;ABPTA10078D;1;4;10078D
8110275;LOTUS GARDEN CENTRE 1;ABPTA8962D;1;4;8962D
8110268;TUT BUILDING 44;ABPTA9932D;1;4;9932D
8110274;TECHNICON PRETORIA;ABPTA10813D;1;4;10813D
8110261;KWAGGARAND CENTRE;ABPTA10980D;1;4;10980D
8110280;OLIVENHOUTBOSCH BRANCH 1;ABMID10903D;1;4;10903D
8110272;ATTLYN CENTRE 3;ABPTA90063D;1;4;90063D
8108395;OLYMPUS PLAZA;ABPTA10870D;1;4;10870D
8110276;AUTOMOTIVE SUPPLIER;ABPTA9517D;1;4;9517D
8108474;BP SIMON VERMOOTEN;ABPTA11734D;1;4;11734D
8110281;MORULA VIEW CENTRE 1;ABPTA9584D;1;4;9584D
8108473;HAZELDEAN SQUARE;ABPTA13479D;1;4;13479D
8108357;EQUESTRIA;ABPTA13896D;1;4;13896D
8108443;TIERPOORT CENTRE;ABPTA11057D;1;4;11057D
8110273;DORANDIA MADELIEFIE 1;ABPTA9892D;1;4;9892D
8110269;TUT MEDUNSA;ABPTA10534D;1;4;10534D
8108383;WATERKLOOF RIDGE;ABPTA8153D;1;4;8153D
8110279;TOTAL GARANKUWA;ABPTA10759D;1;4;10759D
8108356;CORNWALL VIEW 2;ABPTA9701D;1;4;9701D
8110237;SASOL DORANDIA;ABPTA12580D;1;4;12580D
8108360;SASOL JEAN AVE;ABPTA90625D;1;4;90625D
8108345;IRENE MALL;ABPTA90900D;1;4;90900D
8110270;AFRICAN BANK HEAD OFFICE;UBMID12097;2;4;12097
8110263;KARENPARK CROSSING 1;ABPTA90044D;1;4;90044D
8110308;DR GEORGE MUKHARI 1;ABPTA90725D;1;4;90725D
8109209;CENTURION BRANCH 1;ABPTA8441D;1;4;8441D
8110147;ZAMBEZI JUNCTION NORTH;ABPTA13291D;1;4;13291D
8109250;ECO BOULEVARD;ABMID9244D;1;4;9244D
8109192;SASOL MARABOE;ABMID9441D;1;4;9441D
8110148;GLENFAIR BRANCH 2;ABPTA8252D;1;4;8252D
8109171;SPAR WIERDAPARK;ABPTA10076D;1;4;10076D
8109231;SQUARE @ MIDSTREAM;ABMID11689D;1;4;11689D
8110250;SPAR JAN NIEMAND PARK;ABPTA8503D;1;4;8503D
8108353;SA MUNT;ABMID13268D;1;4;13268D
8109317;SOUTHDOWNS BRANCH 1;ABPTA13384D;1;4;13384D
8109253;CENTURION LIFESTYLE CENTRE;ABPTA13404D;1;4;13404D
8110149;WATERMEYER PARK;ABPTA9230D;1;4;9230D
8109249;GREY OWL VILLAGE;ABMID90567D;1;4;90567D
8109252;SASOL R101;ABPTA13331D;1;4;13331D
8110249;SILVER OAKS CROSSING;ABPTA9875D;1;4;9875D
8108339;TUT SOSHANGUVE SOUTH;ABPTA8306D;1;4;8306D
8110248;MEYERSPARK;ABPTA10617D;1;4;10617D
8110150;KOEDOESPOORT;ABPTA10653D;1;4;10653D
8108343;TECHNICON SOSHANGUVE;ABPTA8371D;1;4;8371D
8108340;SOSHANGUVE NAFCOC;ABPTA9491D;1;4;9491D
8108361;SOSHANGUVE PLAZA 1;ABPTA9872D;1;4;9872D
8110172;SASOL PERSEQUOR;ABPTA12132D;1;4;12132D
8109172;SOSHANGUVE BRANCH 2;ABPTA10616D;1;4;10616D
8110311;SHELL MONTANA PARK;ABPTA12203D;1;4;12203D
8109077;SPAR MALULEKE 2;ABPTA11259D;1;4;11259D
8110298;BARCLAYS PTA CAMPUS 3;ABPTA12533D;1;4;12533D
8109247;P&P MABOPANE 1;ABPTA12584D;1;4;12584D
8109090;MABOPANE SIN-CITY 1;ABPTA13311D;1;4;13311D
8109088;SPAR SOSHANGUVE;ABPTA13395D;1;4;13395D
8110312;SUPERSPAR ZAMBESI;ABPTA91059D;1;4;91059D
8109094;CALTEX WINTERVELDT 2;ABPTA90165D;1;4;90165D
8110296;ZAMBESI JUNCTION SOUTH;ABPTA11103D;1;4;11103D
8109083;SOSHANGUVE CROSSING;ABPTA90405D;1;4;90405D
8110307;ENGEN PRINSHOF MOTORS;ABPTA8165D;1;4;8165D
8109095;BATHO PLAZA 1;ABPTA90551D;1;4;90551D
8109131;THORNTREE PLAZA 1;ABPTA90553D;1;4;90553D
8110310;CODANIA AVE 1;ABPTA8572D;1;4;8572D
8109082;RENBRO CENTRE 2;ABPTA8296D;1;4;8296D
8110297;MAGALIESKRUIN CENTRE;ABPTA8942D;1;4;8942D
8110146;GEZINA 1;ABPTA9318D;1;4;9318D
8109075;MONTANA CORNER;ABPTA9764D;1;4;9764D
8109132;KOLONNADE SOUTH 1;ABPTA9887D;1;4;9887D
8110304;TOTAL HERTZOG STREET 2;ABPTA9654D;1;4;9654D
8109078;KOPANONG CENTRE 1;ABPTA9981D;1;4;9981D
8110145;BP SENTRAAL MOTORS;ABPTA9660D;1;4;9660D
8109170;DOORNPOORT;ABPTA10761D;1;4;10761D
8110251;RIETFONTEIN WEST;ABPTA9763D;1;4;9763D
8109091;WONDERBOOM AIRPORT;ABPTA12564D;1;4;12564D
8110226;STEVE BIKO HOSPITAL;ABPTA9846D;1;4;9846D
8109319;MONTANA BRANCH 1;ABPTA13567D;1;4;13567D
8110202;WONDERBOOM PLAZA;ABPTA10186D;1;4;10186D
8109230;MONTANA CROSSING;ABPTA13854D;1;4;13854D
8110175;TOTAL ANNLIN;ABPTA10558D;1;4;10558D
8110201;ENGEN HADAF WEST;ABPTA10641D;1;4;10641D
8110265;PTA ACADEMIC HOSPITAL;ABPTA10680D;1;4;10680D
8110228;ENGEN HADAF EAST;ABPTA10967D;1;4;10967D
8109093;SASOL ROSEHAVEN WEST;ABPTA8675D;1;4;8675D
8110271;CALTEX CAPITAL PK MT;ABPTA12133D;1;4;12133D
8109313;MAMELODI GATEWAY 1;ABPTA8766D;1;4;8766D
